word,gender_score
border,-0.598086124
bore,0.086392677
borrow,0.502321314
boss,0.059096176
botch,-0.377708978
bother,0.543825976
bottle,0.905380334
bottom,0.510695187
bounce,0.026614311
bow,0.495426874
bow'd,0.049095607
bowl,0.595335962
box,0.496237065
boycott,0.91498406
brace,0.246188453
brag,0.647143277
brake,0.807124041
branch,0.44449207
brand,0.845990441
brandish,0.749912801
brave,0.148055207
breach,0.818872334
break,0.324745389
breakf,0.894334819
breakin,-0.187613843
breath,0.452480574
breathe,-0.024558255
breed,-0.284588543
breeze,0.075945871
brew,-0.797693575
bribe,0.643960674
bridge,0.420507614
brief,0.853622595
brighten,0.116351157
brim,0.675241158
bring,0.408201489
bringin,-0.388349515
bristle,0.452588416
broach,0.393235111
broadc,0.045394952
broaden,0.792735043
brood,0.478826078
browse,0.107484769
bruise,-0.178197065
brush,0.012225649
brutalize,0.011058452
burst,0.189439612
bubble,-0.496450544
buck,-0.138059701
buckle,0.28585879
budge,0.464788732
budget,-0.273615635
buffet,0.305164319
bug,0.120076118
bugger,-0.384384384
build,0.714383281
bulge,0.332061069
bully,0.695534787
bum,0.899328859
bump,0.363205535
bundle,0.300458716
burden,-0.947834334
burn,0.438907136
burried,0.784946237
bury,0.445987385
bus,-0.481865285
bush,-0.335213168
bust,0.334528104
bustin,0.585211903
bustle,-0.261318507
busy,0.309513918
butcher,-0.195604396
button,0.405066597
buy,0.332797071
buzz,0.32974428
cackle,-0.476082005
calculate,0.771718584
call,0.440633757
call'd,0.459683497
calm,0.042202122
cam,0.335163464
camp,0.171314741
campaign,0.743663357
cams,-0.950910878
can,-0.622093023
cancel,0.521880459
cap,0.621056782
capitalize,0.288787753
capsize,-0.899432279
captivate,0.14702391
capture,0.466293491
card,0.362409138
care,0.110244746
caress,-0.007514132
carry,0.384697808
carve,0.65749075
case,0.689783743
cast,0.484655973
catalogue,0.800130634
catapult,0.147588193
catch,0.108521558
categorise,0
categorize,0.845534996
cater,-0.1074287
cause,0.55386026
caution,0.609802389
cave,0.730097087
cavort,0.27017074
cease,0.504704075
cede,0.602665556
celebrate,0.271067179
cement,0.696312364
censor,-0.206683805
center,0.17609127
centre,0.270516717
certify,0.463528952
chafe,0.568234387
chain,0.203798915
chair,0.521850505
chalk,0.490006447
challenge,0.563455257
champion,0.729455183
chance,0.504144144
change,0.284050982
channel,0.27427598
chant,0.444012442
characterise,0.241071429
characterize,0.657708187
charge,0.522949902
charm,0.216197455
chart,0.429642589
charter,-0.285714286
chase,0.538869054
chastise,0.613355422
chat,-0.256088357
chatter,0.015675836
chaunging,0.261455526
cheat,0.167442432
check,0.375166955
checkin,-0.178698225
cheer,0.452609159
cherish,0.290616843
chew,0.35950574
chickened,0.339146683
chide,0.07525596
chill,0.279850746
chillin,-0.010845987
chime,0.359231412
chip,0.606285988
choke,0.267241967
chomp,0.403361345
choose,0.322302107
chop,0.634663838
choses,0.491449814
chowing,0.100494234
chows,0.909154437
christen,0.843002238
chronicle,0.442920076
chuck,0.683648714
chuckle,0.49300894
chug,-0.216216216
churn,0.944471505
chuse,0.481481481
circle,0.078122077
circulate,0.853968254
circumnavigate,0.394736842
cite,0.685165022
claim,0.384713821
clamber,0.528494886
clamor,0.445660102
clamp,-0.205404915
clap,0.29019554
clarify,0.612495233
clash,0.689315018
clasp,-0.516950286
class,0.503897945
classify,0.34037123
claw,0.181766597
clean,0.073129465
cleanse,0.664809656
clear,0.241504433
cleave,-0.025997222
clench,0.153742574
clerk,0.456872694
click,0.061038145
climax,0.393660255
climb,0.342437234
clinch,0.525631217
cling,0.121566612
clink,0.503805175
clip,-0.792099079
cloak,0.824778761
clock,0.461003666
clog,-0.045822102
clone,0.96725363
close,0.051425676
clothe,0.15407338
cloud,0.912321181
clown,0.434184676
cluck,0.137201365
clutch,0.173908147
co,0.446133764
coach,0.736057756
coat,-0.065524625
coax,0.80551817
cock,0.128643732
cocksucking,-0.338671283
code,0.351976856
coerce,0.719502075
cofounded,0.648227436
cohabit,-0.190995907
coin,0.772358813
coinfected,-0.248554913
collaborate,0.527028321
collapse,0.268333333
collate,0.465020576
collect,0.492356144
collide,0.580926181
colonize,-0.546719682
color,-0.538777185
colour,-0.126320625
com,0.200439324
comb,-0.090291173
combat,0.491988008
combine,0.442895415
come,0.381972788
comfort,0.196595208
comin,0.065668382
command,0.764984678
commaund,0.328358209
commemorate,0.849331713
commence,0.595679468
commend,0.644936844
comment,0.430646455
commentate,0.647457627
comming,0.207576953
commiserate,-0.134328358
commission,0.689300927
commit,0.526394334
committ,0.135947712
commune,0.315929991
communicate,0.498686735
commute,0.470518401
compost,-0.02120383
compare,0.308940907
compass,-0.37084399
compel,0.585208261
compensate,0.418662263
compete,0.100992443
compile,0.610344905
complain,0.222341178
complement,0.154387264
complete,0.27778847
complicate,0.036144578
compliment,0.36121563
comply,0.367156582
compose,0.753196584
comprehend,0.511718091
compress,0.440044004
comprise,-0.750170052
compromise,0.463928968
compyle,0.236641221
con,0.480337268
conceal,0.553919725
concede,0.651986521
conceites,0.434108527
conceive,0.095298953
concentrate,0.475649253
concern,0.754719218
conclude,0.643495037
concoct,0.458251736
concur,0.571843251
condemn,0.79980883
condescend,0.410921766
conduct,0.542300677
confer,0.853264639
confess,0.440299598
confess'd,0.175972927
confide,0.165266014
configure,0.903850245
confine,0.393858681
confirm,0.518689952
conflict,-0.003636364
conform,0.480455525
confound,0.682103376
confront,0.323422107
confuse,0.256783611
congratulate,0.633773767
congregate,-0.115136876
conjecture,0.954714431
conjure,0.666158715
connect,0.618578455
connive,0.826086957
conquer,0.737510225
conscript,0.252336449
consecrate,0.773918965
consent,0.15492035
conserve,0.138888889
consider,0.507243825
consign,0.63103325
console,0.265825117
consort,-0.004321521
conspire,0.753139039
constitute,-0.367113109
constrain,-0.033008252
construct,0.757402101
consult,0.39199329
consume,0.245283963
consummate,0.706263499
contest,0.441978901
contact,0.185282277
contain,0.522878555
contemplate,0.441893795
contend,0.643890061
content,0.708487959
continue,0.410448226
contrast,0.530909091
contract,0.300968347
contradict,0.893967715
contraindicate,-0.049679487
contravene,0.442890443
contribute,0.401009785
contrive,0.542951502
control,0.46917711
convalesce,0.67199148
convene,0.927669061
converge,0.424624625
converse,0.462273476
convert,0.491708269
convey,0.564896832
convict,0.646154265
convince,0.622906909
convulse,0.355951057
coo,-0.947384521
cook,-0.210330138
cool,0.733387304
cooperate,0.565329218
coordinate,0.088795167
cop,-0.082957207
cope,-0.064172979
copulate,-0.008547009
copy,0.593871966
corner,0.497406164
correct,0.454328962
correspond,0.241089219
corrupt,0.961492178
cost,0.496873716
costarred,0.848878394
costume,0.46835443
couch,0.761965269
cough,0.445582281
counsel,-0.515860142
count,0.419127727
counter,0.404510537
couple,0.066666667
court,0.847283037
cover,0.177506829
covet,0.736101407
cower,0.313277482
cozies,0.162162162
cozying,0.537974684
crack,0.567405212
cradle,0.06447148
craft,0.597472249
cram,0.323264441
crane,0.242630385
crank,0.420111732
crap,0.937829294
crash,0.597709332
craue,0.256198347
crave,0.048137459
crawl,0.365162111
cream,-0.503649635
create,0.548043911
credit,0.57109032
creep,0.437620671
cremate,0.957129543
crieth,0.215215215
cringe,0.38518589
cripple,-0.152917505
criss,0.536711479
crisscross,0.442379182
criticize,0.706142398
critisized,0.111111111
croak,0.165467626
cross,0.362129757
crossdressing,0.173796791
crouch,-0.304940081
crow,0.555
crowd,0.515172594
crown,0.490617316
crucify,0.979827089
cruise,0.31859744
crumble,0.296714076
crumple,0.4608673
crush,0.395539992
cry,0.018626166
cryin,-0.57704918
cuckold,-0.375995834
cuddle,0.103782735
cull,0.58302583
culminate,0.675362319
cultivate,0.688013037
cum,-0.432682679
cuming,-0.387186968
cummed,-0.711669589
cumming,-0.239002304
cums,-0.180342969
cup,-0.218928708
curated,0.215546125
curb,-0.184183143
cure,0.819179077
curl,0.056841062
curse,0.540262792
curve,0.318551367
cuss,0.538461538
customize,-0.03145988
cut,0.166030565
cycle,0.636872712
dab,-0.906378601
dabble,0.439750184
dally,0.845528455
damage,0.230846774
damn,0.919079302
dance,-0.178011417
dancin,-0.38517179
dandle,0.358778626
dangle,0.714122094
dare,0.43072851
darken,-0.524752475
dart,0.208518474
dash,0.540000513
date,-0.311792929
datingdating,0.303867403
dauncing,-0.235421166
daydream,0.199562204
dazzle,0.042500413
deal,0.42208099
dealin,-0.172413793
debate,0.514683893
debut,0.328468006
decapitate,0.58245329
decay,0.770345596
deceive,0.810261121
decide,0.333488577
deck,-0.278634588
declare,0.654663733
decline,0.527176504
decorate,-0.204804435
decrease,0.03074952
decree,-0.675938164
decry,0.547031004
dedicate,0.409279285
deduce,0.796823366
deem,0.551696411
deepen,0.339913634
deepthroat,-0.986289253
defame,0.389097744
default,0.121576928
defeat,0.688845369
defect,0.675862771
defend,0.638615168
defer,0.712145993
defile,0.234149783
define,0.631314689
deflect,0.599106367
defy,0.193381152
degenerate,0.239904988
degrade,0.484769365
deign,0.656343656
delay,0.558683639
delegate,0.714362464
delete,0.531232092
deliberate,0.405599104
delight,0.474162912
deliver,0.533035818
delve,0.439517529
demand,0.372960068
demonstrate,0.4251597
demur,0.28734582
denote,0.823682838
denounce,0.796649336
deny,0.648719629
depart,0.514806246
depend,0.425832332
depict,0.492666147
deplete,0.711500975
deplore,0.690135996
deploy,0.59352416
deport,0.448012576
depose,0.794598436
deposit,0.905534366
depreciate,-0.127819549
deprive,0.489885218
deride,0.953747323
derive,0.606823769
desist,0.726370135
descend,0.609287721
describe,0.510434783
descry,0.550160657
desert,0.738292108
deserve,0.395129257
design,0.522293166
designate,0.152112676
desire,0.429904583
despair,0.636987171
despise,0.490829138
destine,0.598590913
destroy,0.775571492
det,0.419965046
detach,0.663967015
detail,0.439359521
detain,0.058657819
detect,0.47218493
deter,-0.384615385
deteriorate,0.262950173
determine,0.509454723
devastate,-0.109368192
develop,0.336908035
deviate,0.920658367
devise,0.726640532
devote,0.576282478
devour,0.53735615
diagnose,-0.300526328
dial,0.263460391
diapered,-0.80060423
dick,-0.813649112
dicks,-0.177892774
dictate,0.583344611
die,0.336844021
diet,-0.112540193
differ,0.256465224
differentiate,0.669873418
dig,0.290562287
diggin,0.467084639
dilute,0.52516129
dim,-0.318996416
diminish,0.63439567
din,0.591668836
dine,0.672927461
dip,0.463737688
direct,0.562189421
disagree,0.576531002
disappear,0.257465498
disappoint,0.846560847
disapprove,0.694800134
disarm,0.876783948
disassemble,0.938347719
disassociate,0.643564356
disband,0.784746971
discard,0.591309508
discern,0.651256862
discharge,0.684620836
discipline,0.281050151
disclose,0.506824498
discontinue,-0.404142177
discount,-0.52962963
discourage,0.745907007
discover,0.374014163
discriminate,-0.766892132
discuss,0.500816297
disdain,0.937783992
disdayning,0.319838057
disengage,0.227843559
disfigure,-0.796101949
disgrace,0.355754073
disguise,0.042587296
dish,0.449859944
dislike,0.313478533
dismiss,0.654176495
dismount,0.703555487
disobey,0.542562761
disorder,-0.012987013
disown,0.778021978
disparage,0.802124092
dispatch,0.736708861
dispatch'd,-0.543307087
dispel,0.684669574
dispense,0.671521579
disperse,0.670029674
displace,-0.02364395
display,0.466425876
displease,0.705730844
dispose,0.708905336
disprove,0.293868922
disqualify,0.802895843
disregard,0.768442623
disrupt,0.644134322
diss,0.447943118
dissect,0.616666667
disseminate,0.463483146
dissolve,0.630707252
distance,0.655683502
distinguish,0.710295326
distr,0.79608093
distract,0.415814284
distribute,0.578837326
disturb,-0.40147024
ditch,0.254967949
divest,0.543160691
dive,0.501966502
diverge,0.749103943
divert,0.297435897
divid,0.376033058
divide,0.714765919
divine,0.642268541
divorce,0.121196289
divulge,0.620689655
do,0.404594471
document,0.483849823
dodge,0.559670226
doe,-0.410576352
doff,0.530410184
dog,0.476808905
doin,0.225584553
doles,0.279166667
dominate,0.249306457
don,0.204631196
donate,0.433590257
donwload,-0.220338983
doom,0.686067661
doone,0.227799228
dose,0.379418286
dot,-0.015815867
dote,-0.301808067
double,0.046100342
doubt,0.597969876
douse,0.184433164
dowload,-0.378446115
down,0.377854295
downe,0.239035088
downgrade,0.731428571
download,0.043565538
doze,0.360083127
draft,0.670395413
drag,0.095772654
drain,0.447775254
dramatise,0.032258065
drape,0.018399402
draw,0.470891855
drawe,0.367588933
drawl,0.533088822
dread,0.163844894
dream,-0.211655877
drench,-0.965976948
dresed,0.014084507
dress,-0.330671297
drift,0.278153135
drill,0.585310392
drink,-0.109925886
drinkin,0.804817276
drip,-0.732767762
driuen,0.298804781
drive,0.368385842
drivin,-0.042047532
drone,0.444239388
drool,0.2643026
droop,-0.013087736
drop,0.369487135
dropt,0.422600619
drown,0.251335799
drowse,0.446540881
drug,0.670253863
drum,0.448726323
dry,-0.138495559
dub,0.625073591
duck,0.472229898
duel,0.559171598
duet,-0.455737705
duin,-0.376404494
duke,0.309486781
duking,0.405797101
dull,-0.378590078
dump,0.091099505
dupe,0.653979239
duplicate,0.352405722
dust,0.180545585
dwell,0.667781953
dwindle,0.559574468
dx'd,-0.570093458
dye,-0.050458716
dyin,0.535783366
earn,0.318755572
ease,0.474310181
eat,0.263023357
eatin,-0.184678523
ebb,-0.47314578
echo,0.428625165
eclipse,0.649211356
ed,0.155172414
edge,0.460657168
edit,0.50807005
educate,0.229808287
effect,0.229483283
egg,0.412903226
ejaculate,0.73326
eject,0.247673154
eked,0.611510791
ekes,0.695488722
eking,-0.864935065
elaborate,0.627420495
elbow,0.363931763
elect,0.080909433
electrify,0.05380334
elevate,0.54941302
elicit,0.94629156
eliminate,0.729196165
elope,0.362526065
elude,0.479174983
email,0.18463235
emancipate,0.830136986
embark,0.476694431
embarrass,0.927396187
embed,0.465703971
embellish,0.923881594
embezzle,0.706717525
embody,0.277641509
embrace,0.363487232
embroider,-0.893434824
embroil,0.489102005
emcee,0.351535836
emerge,0.453352103
emigrate,0.688168508
emit,0.182957393
empathize,0.071760454
emphasise,0.64963111
emphasize,0.603138537
employ,0.456874285
empower,-0.30346931
empty,0.586897826
enable,0.640460304
enact,0.390596745
enchant,0.209093628
enclose,0.501544799
encode,-0.052631579
encompass,-0.350318471
encounter,0.401540643
encourage,0.338389407
end,0.363092752
endanger,-0.541079409
endear,0.409090909
endeavor,0.662121602
endeavour,0.633322833
endorse,0.740930934
endow,0.72460184
endure,0.289148429
enforce,0.922487372
engage,0.422702166
engender,0.304347826
engineer,0.873460112
engrave,0.939835916
engulf,0.494252874
enhance,0.04523455
enjoin,0.755517827
enjoy,0.122998025
enlist,0.755213244
enlarge,0.333333333
enlighten,0.624866024
enliven,0.131465517
enmesh,0.504784689
enquire,0.993022174
enrich,0.509819747
enrol,0.098128095
enroll,-0.092371324
ensconce,0.360983103
enshrine,-0.626566416
enslave,0.515090543
ensnare,0.298006296
ensue,-0.005347594
ensure,0.492961215
entangle,0.412952061
enter,0.400207317
entertain,0.462891326
enthrall,-0.111111111
enthrone,0.938596491
enthuse,0.348529585
entice,0.147958215
entitle,0.241187217
entrust,0.712159052
entreat,0.299425997
enumerate,0.953221809
enunciate,0.76
envelope,-0.211678832
envision,0.625481779
envy,0.557226792
epitomize,0.595795927
equate,0.737305239
equip,0.473814579
eradicate,0.160736196
erase,0.346315388
erect,0.503136936
err,0.730694314
erupt,0.448900388
escalate,0.473138549
escape,0.524159068
eschew,0.552139173
escort,-0.174032079
esire,0.260377358
espouse,0.971905603
espy,0.532999051
essay,0.410816543
establish,0.628428262
esteem,0.759584045
estimate,0.724070363
etch,0.921492921
evacuate,0.508064516
evade,0.592845628
evaluate,0.608108653
evict,0.405233941
evidence,-0.128342246
evoke,0.234321828
evolve,0.788755626
exist,0.600080987
exact,0.619416821
exaggerate,0.572252114
exalt,0.846324344
examine,0.545741053
exceed,0.550795906
excel,0.382488351
exchange,0.290327553
excite,0.13880966
exclaim,0.18641808
exclude,0.319564735
excoriate,0.637534499
excuse,0.34805684
execute,0.591884661
exemplify,0.920663114
exercise,0.406452022
exert,0.752351208
exhaust,0.63177423
exhale,0.081368316
exhibit,0.337598826
exhort,0.779551794
exile,0.646101695
exit,0.101617446
expand,0.541301263
expatiate,0.635036496
expect,0.466240959
expel,0.634958383
expend,0.378044711
experience,-0.100556802
experiment,0.465493328
expire,0.580021571
explain,0.447753054
explode,0.406827108
exploit,-0.132045058
explore,0.292108428
export,0.244966443
expose,-0.243646297
expostulate,0.4598678
expound,0.785064756
express,0.435834056
extend,0.491721696
extinguish,0.950609054
extol,0.677411231
extort,0.832034632
extract,0.570604614
extricate,0.543917983
exude,0.176000421
eye,0.318589221
fabricate,0.886455494
face,0.270912435
facesitting,-0.957966495
facilitate,-0.035824742
facking,-0.265680775
fade,0.368405963
fail,0.598113855
fain,0.542083435
faint,-0.0576344
fake,-0.025383534
fall,0.252890403
falter,-0.014240946
familiarize,0.494801223
fan,0.401652893
fancy,0.340042809
fantasise,-0.282798834
fantasize,-0.128038312
fare,0.537736189
farm,-0.41021835
fart,-0.820119792
fascinate,0.361040286
fashion,-0.1925128
fast,0.86235609
fasten,0.411986263
father,0.774224361
fathom,0.881305638
fatten,0.65942029
fault,0.526943252
favor,0.204245129
favour,-0.10482566
fax,0.074330082
feast,0.494130926
fear,0.42677297
fear'd,0.128514056
feature,-0.137844301
feed,0.041770218
feel,0.16175014
feelin,-0.029504999
feign,0.375492745
fell,0.348915912
fellowship,0.138888889
felt,0.256778705
fend,0.164140664
ferretted,-0.034907598
ferry,-0.582329317
fesses,-0.015384615
fetch,0.389079583
fete,0.196261682
fiddle,0.325206717
fidget,0.140939597
field,0.828223884
fight,0.445560849
fightin,0.419457735
figure,0.269325742
fill,0.320011332
film,0.357957219
fin,0.607085346
finance,0.786421017
find,0.358931304
fine,0.00952381
finger,-0.822810116
finish,0.430547737
fire,0.724254659
fish,0.539957265
fisted,-0.553264605
fistfucking,0.324675325
fisting,-0.556181026
fit,0.178275824
fix,0.62081494
fix'd,0.435185185
fixin,0.103343465
flag,0.546818727
flail,-0.166253102
flank,0.631336406
flap,0.497466605
flare,0.787265918
flash,-0.944416769
flatten,0.573167433
flatter,0.644090305
flaunt,-0.085302864
flee,0.433178281
flex,0.233017504
flick,0.365503946
flinch,0.303484417
fling,-0.050942122
flip,0.386827637
flirt,-0.059703582
flirtin,-0.247706422
flit,-0.3314358
float,0.151016797
flock,-0.283622075
flog,0.811330561
flood,-0.309607405
floor,0.50044603
flop,0.453591544
floss,-0.115879828
flourish,0.734994337
flout,0.070909091
flow,-0.077825577
fluctuate,-0.011857708
flunk,0.5071401
flush,0.067564024
flutter,0.504346344
fly,0.423691999
flyin,0.217910448
foam,0.716551724
focus,0.381534704
foil,0.108359133
fold,0.293262644
follow,0.413216108
follow'd,0.124828532
fondle,0.294338834
fool,0.607917456
forbear,0.595761381
forbid,0.547477377
force,-0.311954063
forebore,0.409020218
forec,0.746031746
forego,0.765912678
forelop,0.32780083
foreplaying,-0.147351862
foresee,0.741912585
foreskin,-0.504153686
foretell,0.67465035
forfeit,0.556258296
forge,0.587673009
forget,0.352396687
forgive,0.322253932
forgo,0.357411979
form,0.585177674
formulate,0.756424875
fornicate,-0.457983193
forsake,0.694243687
forseen,-0.030567686
forswear,0.165957447
fortify,0.821351803
forward,0.404923163
foster,0.451603827
fracture,0.500716846
frame,0.580707241
freak,0.067326991
freakin,0.566563467
free,-0.506534961
freeze,0.193211263
frequent,0.639342833
fret,0.210845987
frighten,0.710565007
frolic,0.833065811
front,0.542475908
frown,0.251831834
frustrate,0.636756757
fry,0.532019704
fuching,-0.039497307
fucing,-0.553473344
fuck,-0.191866721
fuckiing,0.753926702
fuckin,0.078888154
fuckng,0.802761341
fuel,-0.183072677
fuking,-0.260176708
fukking,-0.792260692
fulfil,0.6016029
fulfill,0.378988133
fumble,0.384467935
fume,0.313066355
function,0.43135365
fund,0.765567766
furnish,0.854908509
furrow,0.245492372
further,0.459536583
fuse,-0.009646302
fuss,0.12207528
gag,-0.958491343
gain,0.305466865
gall,0.361702128
gallop,0.387416161
gamble,0.722976135
game,0.121586081
gang,0.777510523
gangbang,0.950504
gap,-0.253498671
garb,0.20083682
garden,-0.064005506
garner,0.473389663
gasp,-0.089390451
gather,0.412735158
gauge,-0.125354509
gaze,0.313717446
gear,0.39611313
generate,0.797550814
gesture,0.363247431
get,0.191694493
gettin,-0.838046578
getts,-0.047227926
ghost,-0.218543046
gift,-0.029017206
giggle,-0.518432793
gimme,0.370165746
gird,0.91838036
girdle,-0.923844062
git,0.582809917
gits,0.523545706
giuing,0.241847826
give,0.264688205
givin,-0.062299294
gladden,0.437219731
glance,0.112620452
glare,0.294506577
gleam,0.118858954
glean,0.218614165
glide,-0.033512175
glimpse,0.414469453
glisten,-0.053892216
glitter,0.375643225
gloat,0.157232704
glorify,0.718176159
glory,0.579949239
gloss,0.651214128
glow,-0.499633297
glower,0.418394471
glue,0.382312925
gnash,0.574952562
gnaw,0.523131673
go,0.336945826
goad,0.227564103
goats,0.621851254
gobble,0.019185169
goin,0.235224957
golf,-0.185332209
gong,0.458633094
goof,0.843263061
google,-0.457163427
gorge,0.714547118
gossip,-0.714818267
gots,0.184096386
govern,0.820174806
grab,0.34052829
grace,0.0147701
grade,0.177960301
graduate,0.277593974
grant,0.616415786
grapple,0.48355609
gras,-0.288791352
grasp,0.500146011
grate,0.451682953
gratify,0.776447106
gravitate,0.883220289
graze,0.376183644
greet,0.316482907
grieve,0.063928968
grill,0.739791073
grimace,0.293709096
grin,0.423368716
grind,-0.211343931
